date,open,high,low,close,volume,cci,macd,rsi_14,adx,obv,macd_hist,macd_signal,%K,ema_14,%D,bb_lower,williams_r,bb_upper,sma_14,atr
2017-08-19 04:00:00+00:00,-1.0547937630851905,-1.054908472638913,-1.05931028731711,-1.0592438837494615,-0.7012554368458863,-0.7974748207645513,-0.2526086074741848,-0.9402402440700228,-0.3420648284101505,-0.2840202998212838,-0.0125513587659691,-0.2641688627348573,-0.6602024758211537,-1.0544403588414726,-0.1392481462466828,-1.0599765077178902,-0.660202432525592,-1.0431561881296894,-1.0552751609969353,-0.4999386682601346
2017-08-19 05:00:00+00:00,-1.05570833160172,-1.0569125422785417,-1.0604751772796217,-1.0586945178160465,-0.7023703526044234,-0.7807131003229111,-0.2573268407519519,-0.8116033170843161,-0.2233491819185695,-0.2839896082639166,-0.0226672017871409,-0.2659992193319972,-0.5652701926809971,-1.0550131568313357,-0.4058970695504771,-1.060554535624198,-0.5652701576279734,-1.0440001792273632,-1.0559931390551092,-0.4888379403850701
2017-08-19 06:00:00+00:00,-1.058659465062274,-1.0595356537101306,-1.0630641025571297,-1.0643597754337484,-0.6934003485471016,-1.0545225708913184,-0.2909896204837136,-1.1688603749687905,-0.237167934420235,-0.2841158582672834,-0.1076704797113159,-0.2745729949712317,-1.5462371184626154,-1.056265641568774,-1.0041587461986397,-1.0615884275856478,-1.5462369982366992,-1.0452824555782354,-1.0571763568357426,-0.4750358947001041
2017-08-19 07:00:00+00:00,-1.065440472042563,-1.062570209080214,-1.0664557463655058,-1.061430661875722,-0.6980143490932792,-1.015481296570728,-0.2973864559853018,-0.740883489926297,-0.2333991837379624,-0.2840387491027708,-0.1032919804931967,-0.2828095996583615,-0.995004807718743,-1.0569604184939092,-1.1255944023529154,-1.0617883905209775,-0.9950047353538192,-1.0469771995376578,-1.0578943348939167,-0.5002341248955926
2017-08-19 08:00:00+00:00,-1.0613956277787364,-1.0606086594828614,-1.0645045714798445,-1.0635973259174638,-0.7011057064237687,-0.8042419749801204,-0.3117679939569573,-0.5945666061510858,-0.2208366814637211,-0.2840829096169683,-0.1208059773656733,-0.2924430554327823,-1.0473542971869776,-1.057851367727318,-1.300105083050144,-1.0620815837637767,-1.0473542202767858,-1.0487426346669508,-1.058426217063107,-0.5242083204584694
2017-08-19 09:00:00+00:00,-1.0635623065941848,-1.0595200213416467,-1.0622974115508754,-1.059247655140309,-0.7040588510569189,-0.4425636096741711,-0.2946643983250515,-0.3433892890036398,-0.2918148193131851,-0.284070201202327,-0.0512029380707449,-0.296489106858039,0.0273729082392398,-1.0580431387338034,-0.7298670193606601,-1.061737596077598,0.0273728918357611,-1.050453360977822,-1.058731766394344,-0.5355200887874324
2017-08-19 10:00:00+00:00,-1.0601051747447603,-1.0595356537101306,-1.063366860176252,-1.063498012625153,-0.7038976029100229,-0.5469860047236434,-0.3026037331674481,-0.1476904569542945,-0.362792957162649,-0.2840846269702982,-0.0622246774818724,-0.3014503365818657,-1.0231328916121227,-1.058776269860236,-0.7400574240729072,-1.062066152540471,-1.0231328168049652,-1.0517307196820944,-1.058824185636508,-0.5521922846454189
2017-08-19 11:00:00+00:00,-1.0624937385679991,-1.0625995979329637,-1.0717151328972792,-1.0661995856020623,-0.6941559112925565,-0.9100178008727066,-0.3212044605124915,-0.1373263443535503,-0.3904304621659799,-0.2842028299466334,-0.0992154467383961,-0.3093497703168908,-0.8137349337391847,-1.059772221579163,-0.6555619850005264,-1.0628570027348638,-0.8137348771130987,-1.0526915048865113,-1.0589052882367749,-0.5218446673748055
2017-08-19 12:00:00+00:00,-1.0669490386677662,-1.0587227705489706,-1.066728797078368,-1.0575631005618733,-0.7001313069075265,-0.255477823129902,-0.2826419769922794,-0.1403746127655337,-0.2227210568048574,-0.2841482917115995,0.0232315486372803,-0.3075194137197508,0.7903471838471652,-1.0594836219333374,-0.3791472571808289,-1.0620860845372406,0.7903471011981035,-1.0543831753168087,-1.0589895343486797,-0.5299486208045103
2017-08-19 13:00:00+00:00,-1.0575280400933715,-1.0584101231792935,-1.0599910179137595,-1.061030265880773,-0.702326585250266,-0.1048305592848506,-0.2694399973400656,-0.34521825005083,-0.0512429007614623,-0.2841794739413467,0.053730060432455,-0.3032325259001336,0.1465265969542511,-1.0596955131765686,0.0446037387701055,-1.0619279144983622,0.1465265702052001,-1.0554779663910674,-1.059297598489227,-0.5257700198173187
2017-08-19 14:00:00+00:00,-1.0593508914321588,-1.0603916822083057,-1.0613682806529414,-1.0608687246394828,-0.7042546523781495,-0.1769788342293016,-0.2552852975067642,-0.6091982945286071,0.2113133967701827,-0.2841688263507013,0.0806049866678069,-0.2967781105312717,0.1762173521750407,-1.0598583613427317,0.4033909046804655,-1.0620783689255882,0.1762173228480766,-1.0557951545967483,-1.0598414260026423,-0.5376304933264181
2017-08-19 15:00:00+00:00,-1.0611995141174602,-1.0606962007463712,-1.0644672798315604,-1.0652913089730176,-0.7033539663004883,-0.4496430940843048,-0.2670355130735112,-0.8006295508011753,0.4129415582717571,-0.2841890665863751,0.0331964089267928,-0.2941289101933059,-0.6418410877240863,-1.0605883486821726,-0.1154705352514399,-1.062747698236452,-0.6418410460227604,-1.0561652075033758,-1.060633590935479,-0.5204095922882952
2017-08-19 16:00:00+00:00,-1.061224656894547,-1.0615559810129824,-1.065179613519976,-1.063534469403343,-0.7043122410020409,-0.459533550245521,-0.2633153676045025,-0.6975980784761303,0.6095447188636351,-0.2841790323362048,0.0363670462916377,-0.2911907061821076,-0.293756049543512,-1.060987609630101,-0.2751202090766415,-1.062917441692809,-0.2937560380648252,-1.056132013388828,-1.0613358514354616,-0.5020490727991203
2017-08-19 17:00:00+00:00,-1.0644423037922202,-1.061599751644737,-1.0637056453199885,-1.0618140866118586,-0.7045472025875178,-0.3894674765981682,-0.2477542713134052,-0.5061668222035621,0.8149416310474817,-0.2841715005151722,0.0706401263782944,-0.2855551345540714,0.1949694081039607,-1.0611033009913904,-0.2683266059351437,-1.0624455034467246,0.1949693771488409,-1.0562660192586697,-1.061835041083614,-0.5033153155225116
2017-08-19 18:00:00+00:00,-1.062638938105675,-1.0586602410750352,-1.061368912714777,-1.058110580799865,-0.7013038112899551,0.0434221730685378,-0.2116870073150891,0.0193546520224051,0.9041353971945956,-0.2841294498922086,0.1524727669376245,-0.2733688129994291,1.3001687044146728,-1.060710327617445,0.4352359194062371,-1.0624146410001143,1.3001685775001297,-1.0564645692401329,-1.0617545671856752,-0.5115881013153353
2017-08-19 19:00:00+00:00,-1.0588813500700642,-1.058165007641467,-1.0575904470631794,-1.058749831548473,-0.7048789130611322,0.2647601709500716,-0.1849201069892948,-0.0580713656419776,1.032272920391858,-0.2841334243384864,0.1932381044856302,-0.2579552837603558,1.4095556973333716,-1.0604550521137304,1.0521800046935192,-1.0623972808738955,1.409555560921254,-1.0566791015730446,-1.061758339399641,-0.5313836958910205
2017-08-19 20:00:00+00:00,-1.0579234102630604,-1.058165007641467,-1.0589809831009034,-1.0587586314604498,-0.704565630947163,0.230403849547952,-0.1621001902708634,0.3625896752117553,1.1855354481376028,-0.284140759890567,0.2152815833078852,-0.2408077324818868,1.4072116903422565,-1.0602343582669225,1.4916412079091672,-1.0620320752556724,1.4072115541336585,-1.0575661220784658,-1.0613578560169294,-0.5442571635788329
2017-08-19 21:00:00+00:00,-1.0587235791438452,-1.0552842747772646,-1.0575424103636943,-1.058868630360161,-0.7043421870864645,0.5071284019322967,-0.1433179924151366,0.1504301937376986,1.2621667120104751,-0.2841504506700714,0.2222267889642121,-0.2230821738569526,0.8505100299524493,-1.060058306195395,1.328594732513217,-1.0617144492426402,0.8505099420797219,-1.0583265131839448,-1.0611749036395837,-0.5516435794652826
2017-08-19 22:00:00+00:00,-1.0578423248069555,-1.0558464147479436,-1.0565456488493803,-1.054736443121864,-0.7047107542793694,0.7686528848478248,-0.1033944800647993,0.6198635291831686,1.484523002264548,-0.2841446607359877,0.2841297089445171,-0.2003953855081916,1.7068539173731212,-1.059354097909285,1.4364431823844963,-1.0615537073332109,1.7068537551479526,-1.0585810013954793,-1.0605418003956422,-0.5619001455247529
2017-08-19 23:00:00+00:00,-1.0559075881101323,-1.055910820106097,-1.0546001625202377,-1.054736443121864,-0.7052405696191699,0.8542313581585589,-0.0711834644185045,0.3302780300447294,1.6698199108096086,-0.2841447834040827,0.3129674106914397,-0.1754447350524417,1.7068539173731212,-1.0587442032329215,1.54471623245212,-1.0615665666859653,1.7068537551479526,-1.0585601013974306,-1.0602199048038865,-0.5811892430110815
2017-08-20 00:00:00+00:00,-1.055895645291016,-1.055910820106097,-1.0594531332918944,-1.058123152102689,-0.7047130578243249,0.4204047179081585,-0.064877364172258,0.4156295455802692,1.855744944468381,-0.2841505488045474,0.2670686602670185,-0.1541066305120997,1.0048238235341855,-1.0586668660729293,1.6007634583694783,-1.0615768541681687,1.0048237222630938,-1.058440848467388,-1.0598357676816936,-0.5824132776436932
2017-08-20 01:00:00+00:00,-1.0580880954529783,-1.0592799081617348,-1.058895654753134,-1.058346921292959,-0.7050079115786488,0.2631985199772479,-0.0607489100542118,0.6844868195172199,2.046066853923138,-0.2841531493681613,0.2246425126707606,-0.136188402771677,0.6450187503980366,-1.0586303981438274,1.216075680482157,-1.0615807119739948,0.6450186803671811,-1.05840273670624,-1.059274336503104,-0.6275337266872061
2017-08-20 02:00:00+00:00,-1.057444440359558,-1.0568668957625689,-1.0570121104838532,-1.05569751922277,-0.7045955770315865,0.6741209459595685,-0.0417852416878016,0.1607943063384428,1.897201201973378,-0.2841461327531276,0.230228873742154,-0.1178366695214054,1.3345474736176923,-1.0582449698586616,1.0810528180448855,-1.0611942884237269,1.3345473437181972,-1.057925110280244,-1.059141051609643,-0.6649300951180315
2017-08-20 03:00:00+00:00,-1.056505986204796,-1.0577060413027817,-1.0562536362814583,-1.057586986037239,-0.705173766815456,0.5333641382757334,-0.0376114199420845,0.3686862120357221,1.6616542843313518,-0.2841469914297926,0.1952008799972009,-0.1022304711668437,0.736825690883373,-1.0581626026394826,0.98424397327854,-1.061048334769965,0.736825612881339,-1.0576884485376334,-1.058895228999532,-0.6753132854498408
2017-08-20 04:00:00+00:00,-1.057551925731604,-1.058746531749066,-1.0564318777190211,-1.0576888135901148,-0.7050678037474958,0.4204047179081585,-0.0347532593988217,0.3369842205510932,1.3318885996325154,-0.2841489786529315,0.1637964718120705,-0.0891771385925035,0.7047909286714686,-1.058105385716236,1.0054739830957211,-1.060557107494749,0.704790853450867,-1.05758026031244,-1.0586682674592514,-0.6908880709475548
2017-08-20 05:00:00+00:00,-1.058030895635106,-1.055773880558179,-1.056735267399979,-1.0561544860804275,-0.7027780800615745,0.7020224433406839,-0.023502087736454,1.2191530989791384,1.032272920391858,-0.284122605012508,0.1609277999105442,-0.0763164751336517,1.1896097080004164,-1.0578507389699197,0.9532481589454554,-1.0605763965238806,1.189609590685207,-1.0572593838718094,-1.058015045740825,-0.7040569952708252
2017-08-20 06:00:00+00:00,-1.056119416007088,-1.057321485038079,-1.0571024953263053,-1.0562801991086692,-0.7045817557618527,0.5086900529051203,-0.0154266500110448,1.0386956089897112,0.7345416164923367,-0.2841297688292556,0.1503590086943946,-0.0643228226944978,1.0575639808342727,-1.0576470215728666,1.0695886127436076,-1.060040804481662,1.0575638749839928,-1.0570657515369462,-1.057496995022843,-0.7221642662153219
2017-08-20 07:00:00+00:00,-1.05838289451432,-1.0548734561335091,-1.0570892220277632,-1.0537370245473443,-0.7019971783216072,0.855064238677398,0.0054878263452113,1.1149023192893006,0.5065322002148557,-0.2840950782919916,0.175875090344813,-0.0502579772638435,1.818194249451083,-1.0571314405062502,1.472958799270048,-1.0588513143518852,1.81819407755874,-1.0569839956622262,-1.0569198462860625,-0.7212778963089479
2017-08-20 08:00:00+00:00,-1.0537019379901995,-1.051464349214553,-1.060172419660499,-1.051923614114961,-0.7012462226660637,0.9331467873185788,0.0320278885326514,0.9295675998406993,0.4016353062249399,-0.284052414328553,0.2113560322847439,-0.0333994296586071,1.2603205855657182,-1.056442951155098,1.4984348110506656,-1.059242881643255,1.2603204621110056,-1.0560582486898322,-1.0564778685497258,-0.692323146034065
2017-08-20 09:00:00+00:00,-1.0537566235303633,-1.054745896006681,-1.0524372469197412,-1.0537917097146294,-0.7051622490906777,1.001651209993108,0.0414189874605148,0.6863157805644101,0.1761383904023069,-0.284053371139694,0.1941440008755859,-0.0179377331406617,0.609467977699459,-1.0560946195564327,1.336237536047402,-1.0589921242645453,0.6094679107553157,-1.0555898428512107,-1.0561239091392602,-0.6925341864879635
2017-08-20 10:00:00+00:00,-1.0546994776711152,-1.0557582481896948,-1.0552916381680877,-1.0545830732274095,-0.7050355541181167,0.5466902265771616,0.0435512659610442,0.5467050872955627,-0.049358525420326,-0.2840557018334989,0.1607768171788849,-0.00507706968181,0.3340471562434495,-1.0558990760055575,0.7982690872800334,-1.058641706901989,0.334047113212842,-1.0553101517008527,-1.0558252755336273,-0.6947290072085086
2017-08-20 11:00:00+00:00,-1.0569195848878727,-1.0568199986571174,-1.0571777106847096,-1.0568383649540614,-0.7012715616605758,0.0633071954558252,0.0314381093729305,0.2107859082949734,-0.2252335572597056,-0.2840980959271284,0.0964581734920314,0.0026296949377266,-0.4515858536119208,-1.0560298575444067,0.1783528006183462,-1.0570625783837555,-0.4515858284295906,-1.0559930898723864,-1.0556800452959405,-0.6987387758325813
2017-08-20 12:00:00+00:00,-1.0568032995438468,-1.0568199986571174,-1.0571777106847096,-1.056716423316667,-0.7046163089361873,-0.0066547681266727,0.0220923780727379,-0.3671657826171117,-0.4639211004702921,-0.2840913246482848,0.0522202331158622,0.0067720809207275,-0.4090030599399985,-1.056127314941145,-0.1910493702006045,-1.0557637837555671,-0.4090030384549385,-1.0565684545245513,-1.0558215033196614,-0.7051966137218774
2017-08-20 13:00:00+00:00,-1.0556423318118673,-1.0568468863309095,-1.0582300936405329,-1.0595525092337947,-0.7049641442244914,-0.4184100746278325,-0.0020885674758185,-0.7177166499952222,-0.6567555103798975,-0.2840943913506596,-0.0226672017871409,0.0049898916024597,-1.3970020066949616,-1.056590080386303,-0.8177592600037898,-1.0551966862991005,-1.3970018994264513,-1.056889330965182,-1.0561660321952124,-0.6923653541248447
2017-08-20 14:00:00+00:00,-1.0574450689289854,-1.058640231643376,-1.057904581795338,-1.057480129963234,-0.7049157697804226,-0.3777030392695636,-0.0093473879031526,0.0394732235414966,-0.8577555467677598,-0.2840908094422858,-0.0373125267580911,0.0020035203123892,-0.6750478534315486,-1.056714574351169,-0.8988578975054216,-1.0551233879884008,-0.6750478088470304,-1.0568979368467313,-1.0561201369252942,-0.7113589949757154
2017-08-20 15:00:00+00:00,-1.0572137553797876,-1.0568468863309095,-1.0559135870140512,-1.0556774051382514,-0.6998111141586904,0.0987046175064938,-0.0047652575083979,0.3083304974784477,-1.095186839750922,-0.2840328610342111,-0.0176847716423846,0.0006066692250982,-0.047244647644587,-1.056581906540125,-0.7676564368352425,-1.0548411251954426,-0.047244657569363,-1.0568672015554832,-1.0559290114176891,-0.712751861971446
2017-08-20 16:00:00+00:00,-1.0556423318118673,-1.0552836494825253,-1.056445151017563,-1.0552713520570316,-0.6998710063275374,0.1940694369135893,0.0009510635781275,0.0096001931040575,-1.2239524880618966,-0.2839755259666114,0.0010370870833661,0.0007030037828424,0.0941771074860167,-1.056412770799979,-0.227564987086156,-1.054522213247135,0.0941770852822335,-1.0568309339118105,-1.055898833705962,-0.7078557234409992
2017-08-20 17:00:00+00:00,-1.055236275961917,-1.0560296261065742,-1.0558257304189405,-1.0554259790817684,-0.6939163426171684,0.1561733733064029,0.0043082680257695,0.3028436143368771,-1.2503337428378034,-0.2840962804393225,0.0096431027879451,0.0014736802447961,0.0402649466903721,-1.0562870193203164,0.0314411326834531,-1.054141576405606,0.0402649291675364,-1.0568585956739338,-1.0557441729333608,-0.7058719431743528
2017-08-20 18:00:00+00:00,-1.0553707898193307,-1.054745896006681,-1.0549022880775247,-1.0538193665808424,-0.6941766431971574,0.5478354372905655,0.0158770130818331,0.5369506283772155,-1.2572431190886364,-0.2839782982655583,0.0384808045348676,0.0045563860926107,0.5997012819031466,-1.0559632092601854,0.2662450412614759,-1.054185298204971,0.5997012158070011,-1.0567264339215667,-1.0554681726115234,-0.6938848453929143
2017-08-20 19:00:00+00:00,-1.0537842805851585,-1.0530369654840277,-1.0530787896826002,-1.0531882871790703,-0.6938910036226561,1.0040457414847708,0.0281716401806302,0.4205067750394429,-1.2189274871521998,-0.2838572739230383,0.0635439379903082,0.0096139503741816,0.8196472712361024,-1.0555991587265627,0.5290725627981778,-1.054276599609527,0.8196471860430474,-1.0564879280614812,-1.0552562999271058,-0.6981056544708856
2017-08-20 20:00:00+00:00,-1.0533423962778594,-1.053931762256043,-1.0549022880775247,-1.054676100868308,-0.6929442466458818,0.5008817980410022,0.0286253164573386,0.1851804536343113,-1.1799837301020517,-0.2839883815829667,0.0520692503842029,0.0138045036360547,0.3016217261996921,-1.055481581093078,0.6233338063864617,-1.0539872641725545,0.301621685984437,-1.056427686890635,-1.0551412474011463,-0.6922809379432853
2017-08-20 21:00:00+00:00,-1.0546410207143886,-1.0548734561335091,-1.05409640923748,-1.0541059922852332,-0.6970238247623475,0.4748542818272753,0.0317103151389555,-0.1159884654696652,-1.139155597710767,-0.2839007229622848,0.0498045094093137,0.0177542205035672,0.5000809847807601,-1.0553036427493556,0.5872427896972535,-1.0536220585543308,0.5000809273341915,-1.0563625280731888,-1.0551676528989071,-0.7065472726268281
2017-08-20 22:00:00+00:00,-1.0532795393351426,-1.054034935888036,-1.0538713952241028,-1.052850747698242,-0.6964778846078571,0.716597852420371,0.0407384730454523,-0.2129234009707429,-1.012274324740929,-0.2838072498739001,0.0638459034536268,0.0228599520640102,1.3286874561399051,-1.054982347718818,0.7715192749103854,-1.053665137386058,1.3286873267492083,-1.0560422663383833,-1.0552342953456382,-0.749008611951219
2017-08-20 23:00:00+00:00,-1.05399925132925,-1.053931762256043,-1.057864761899712,-1.058110580799865,-0.6892493605370107,-0.3839496431608581,0.0168297332629207,-0.6744312385450555,-0.968305566781084,-0.2839777094587023,-0.0125513587659691,0.0218966064865682,-1.3384018319170872,-1.0554055014478825,0.1775036002256588,-1.0537635114346289,-1.3384017297365631,-1.0559998516364608,-1.0555423594861857,-0.7270604047457685
2017-08-21 00:00:00+00:00,-1.0591541492014551,-1.057183294900682,-1.0582661211651463,-1.05672836605435,-0.693022567174374,-0.6747290543006154,0.0056239292282238,-0.3543630552867806,-0.9243368088212393,-0.2838474604754388,-0.0398792331962989,0.0187175660810093,-0.6262143744499866,-1.0555872123359946,-0.2305371884605613,-1.053616914813229,-0.626214334105457,-1.056045954573333,-1.055695762854132,-0.7235149251202726
2017-08-21 01:00:00+00:00,-1.0566932998940923,-1.0574815604913534,-1.057135994603578,-1.057588243167522,-0.692361449772101,-0.6835784098132824,-0.0084400353497358,-0.1665897211085928,-0.814414913921627,-0.2839847751409739,-0.0693208658698586,0.0131783290107173,-1.06024633563811,-1.0558600930468622,-1.095872388608862,-1.053807876201631,-1.0602462576085612,-1.0560035398714105,-1.0557492025519817,-0.7320409594577747
2017-08-21 02:00:00+00:00,-1.0575531828704583,-1.0578311002506524,-1.0597691642095588,-1.0585097196645317,-0.6916703862854044,-1.133333889986483,-0.0249084841942499,-0.3122969512014071,-0.6994680181123183,-0.2841294253585896,-0.0993664294700554,0.0052788952756923,-0.9809407657720532,-1.0562191135212986,-0.9663693287240572,-1.054148649049621,-0.980940694628246,-1.055895351646217,-1.055877457826822,-0.7245701273897655
2017-08-21 03:00:00+00:00,-1.0584746656506867,-1.0581174852412762,-1.0591535359819484,-1.0582067512664697,-0.6930870664331324,-1.0138155355330496,-0.0360235529736052,0.1644522284328232,-0.6102742519652042,-0.2839998387830391,-0.1091803070279087,-0.0034393822001584,-0.8528017169244343,-1.0564901079599711,-1.04874176681472,-1.0544534157098993,-0.8528016569063573,-1.056041651632558,-1.055781266370692,-0.726258451020954
2017-08-21 04:00:00+00:00,-1.058517408371734,-1.0581174852412762,-1.059216110103646,-1.0569546495051847,-0.6961553883140654,-0.8293325006101532,-0.0373845818037303,0.034595994082323,-0.5223367360455146,-0.2839029555216136,-0.0909113964971357,-0.010664474030974,-0.3234468047643019,-1.0565573850015908,-0.781668243314582,-1.0543267510852687,-0.3234467907077021,-1.0566545133400462,-1.0557441729333608,-0.7190408674976231
2017-08-21 05:00:00+00:00,-1.0569195848878727,-1.0581174852412762,-1.0615376732248096,-1.0624721943147026,-0.6897768723318558,-1.7631997823586751,-0.0700039060990627,-1.013398685957628,-0.4745992274033974,-0.2840677723740462,-0.1596085394021084,-0.0233806356532095,-1.938076953810669,-1.057352134353058,-1.1281420035309773,-1.055604970749051,-1.938076799563084,-1.0562820016101186,-1.056229531130305,-0.6994563133758365
2017-08-21 06:00:00+00:00,-1.0628055090038744,-1.0626615021121597,-1.065179613519976,-1.0646055444039604,-0.6898897460346828,-2.633455814480848,-0.1072960960444914,-1.2737208083410252,-0.310658572724547,-0.2842314116127667,-0.2270978204538068,-0.0414915325091206,-1.572802531028585,-1.0583254508056457,-1.3892711242823044,-1.0573069060860885,-1.5728024084961154,-1.055634716376433,-1.0568959555976118,-0.6933783483035577
2017-08-21 07:00:00+00:00,-1.0645705319553624,-1.061166422390365,-1.064090570977704,-1.0607920396922554,-0.6939186461621241,-1.5908976250238027,-0.1136021962907378,-0.6604092038499308,-0.2805085672663677,-0.2841106816736747,-0.1984111014385435,-0.0573385672580428,-0.5535501577254223,-1.058659949741548,-1.4724927627656543,-1.0577621271735922,-0.5535501236899958,-1.0555861546162608,-1.057279464017477,-0.6787321408029976
2017-08-21 08:00:00+00:00,-1.0607570012407337,-1.061166422390365,-1.0615528427088576,-1.0612527779407606,-0.6926033219924449,-1.1934053974077652,-0.1201351346753385,-0.931095438834072,-0.0901866578116107,-0.2842454203092149,-0.1762166398846292,-0.071355245409825,-0.677001192590811,-1.059012053884603,-1.0156229514999175,-1.0582662138015624,-0.6770011478366932,-1.0555480428551132,-1.0578107174843394,-0.677930187078183
2017-08-21 09:00:00+00:00,-1.061217742630848,-1.059843924016632,-1.0599701598731937,-1.0588830873584087,-0.7043537048112427,-0.6404768429633506,-0.1105171976091208,-0.6841856974634027,0.0385789904993636,-0.2842358276641865,-0.1152196162942799,-0.0805551956743969,0.0894890935037866,-1.059000736251433,-0.4135398730846623,-1.0581890576850363,0.0894890717070423,-1.055556034030838,-1.058217487890328,-0.6778879789874033
2017-08-21 10:00:00+00:00,-1.0593508914321588,-1.059152973329646,-1.0580625972541702,-1.0579968105093065,-0.7040795829615197,-0.2959766383584611,-0.0968161740525278,-0.4299601119039729,0.2094290214290464,-0.2842233400521162,-0.0558834027521826,-0.0849865853306305,0.3418605128804993,-1.0588724697421776,-0.0887207228817916,-1.0582224920021976,0.3418604691714936,-1.055574475205587,-1.0584545086678512,-0.6880179207745343
2017-08-21 11:00:00+00:00,-1.0595394622603092,-1.0607237137149026,-1.062233573305507,-1.0620818553620128,-0.7018036805453323,-1.1061611630593526,-0.108793227757629,-0.851840460122499,0.2829196597333587,-0.2842600668797571,-0.0765680369895041,-0.0911038297473877,-0.8215482903762346,-1.0593063123470132,-0.1413711472284008,-1.058840383902044,-0.8215482330717505,-1.0556101281434342,-1.0590247416790275,-0.6698262336484782
